candidate_id,control_candidate_id,pair_id,exact_identity,route_id,skeleton_id,policy_id,seed,source_family_signature,operator_path_hash,expression_depth,clock_namespace,signal_coverage_status,exact_behavior_identity,behavior_cluster_id,admission_rank,admission_policy,performance_accessed_for_admission
cn.comp.97a2c3ef0adc9218633f,cn.comp.97a2c3ef0adc9218633f.control,cn.pair.c32a5d9ec457fe4b5ac303ec20337e87,d2589c3a2a1c709e6d39d4ea886344e497f3242577572cc9f20abb86c67f02e0,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_level_interaction,stratified_typed_random,65537,canonical_fundamental_growth,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,f38da5b736a68bc9bea10894,9288,7535,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.42784919f016abc211d8,cn.comp.42784919f016abc211d8.control,cn.pair.1db6f1cc15ce9fac2128d6b3d620269f,1bdcca5b97d6b12012441d4587b8ab24098b0e84c1683d39be4f1c156209208c,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_residual,diversity_preserving_cem,31415,lagged_daily_context,45beb533ffafd7df32f8c36a25b70f4f1004631b5c249f90d1263a62a8ae3a6e,2,stock_session,qualified,c6edc4fc06ccc056fb267904,6833,7536,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.0f3b75ff2b7463b88cb9,cn.comp.0f3b75ff2b7463b88cb9.control,cn.pair.9a29ba6ba41a2289e536b103429db0be,437762357b984a2881adc9973903ae844a471f80afb7f330bcc58f83cadd0002,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_imbalance_persistence,uct_ucb_structural_search,31415,firstN|raw_1min,13d8b7e2ded2006a54a88b43a8841e2caef489b8347f6c33b00333f32dcc44cc,3,active_bar,qualified,81198cf9623df9dac1c900d3,347,7537,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.629e04a381fe1bf64cb6,cn.comp.629e04a381fe1bf64cb6.control,cn.pair.88ca8c068f557f80656fde6e86485c83,3a7f8cb69b556619149b590837173a49e86ae084df82d63bf4c5af862eb4b8cf,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_conditioned_path,stratified_typed_random,31415,lagged_daily_context|raw_1min,d321f3f8416b6f0480bf2c34f4f8b4f94923e4a38b0031a2ed31eb90675a74d4,3,active_bar,qualified,19fe4c73d106bfe82031fa36,148,7538,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.1cc3a8785e69b7c07ce0,cn.comp.1cc3a8785e69b7c07ce0.control,cn.pair.15a4d7ebc0ed76d0f6293d975df2fc21,76c5dfdab14cabd1c502aeb7adc0d7ced4f1b8e8d2737e90acb377adfbce3989,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_level_interaction,uct_ucb_structural_search,2718,canonical_fundamental_growth,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,7c959e21ecb4a19fdc31bc6f,5616,7539,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.6d6b4ebf80be0b9e5b7d,cn.comp.6d6b4ebf80be0b9e5b7d.control,cn.pair.e952a331dc7f47db4e1236845934bdaf,1e622f060f8aa84d2c25cea87cbea136ec5dac1138de9cf41da99ddc105f11f9,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_ratio,diversity_preserving_cem,2718,canonical_fundamental_leverage|canonical_fundamental_profitability,83930ffef23352db664066fa06691faffa08f550e396d3235582e5a6e0850b44,3,stock_session,qualified,bd43c4c3d398e95335b33e72,8135,7540,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.b377ebbac5d63970cc77,cn.comp.b377ebbac5d63970cc77.control,cn.pair.db1b8c1ff2ec1b3d9bdbe0889d76d012,02bda718c8cf602365f3a0ae6077523888b7fc545bf3d29acac030bd89a9974b,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_state_residual,evolutionary_mutation,1729,firstN|raw_1min,321e7b8f7977129ed792aa70496701e0717111f5ce11de3232c17c24a14d50c6,3,active_bar,qualified,4458db8a179dc949430030f1,3452,7541,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.df68b86969b02622e6a5,cn.comp.df68b86969b02622e6a5.control,cn.pair.80394174c7f6da415edcbeed1697404d,abcf2d01385c8b53bfbc7eda2f3cc38d163c793f9f69d5f6e9cef718910c9953,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_maturity_payload,diversity_preserving_cem,65537,lagged_daily_context|raw_1min,671b16505a36a348a0c547cdd8e3e0cbbf8c2ca2b072ddfdf4f45e1531a2c02c,4,active_bar,qualified,ce1c05fbe5af6d9837f2fb1a,834,7542,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.14dbaf36ce4fc85531fa,cn.comp.14dbaf36ce4fc85531fa.control,cn.pair.9ff8fc0cd2c4090e8c71a0056b562e30,2a13cc8cd32b15a9a371285f94624085cbf50390303c8c9de1736c20cbe53fd3,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_level_interaction,diversity_preserving_cem,2718,canonical_fundamental_growth|canonical_fundamental_liquidity_solvency,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,710735b1f98950088bf06f8f,5341,7543,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.6ed50db9a0a6ca0e337c,cn.comp.6ed50db9a0a6ca0e337c.control,cn.pair.4efda4df81902c352bd50b7e6f3e1e34,4d51e9b4531be6659205c007b5db9d93e5c014efbca36d257745349c5f4d1cf4,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_ratio,uct_ucb_structural_search,65537,lagged_daily_context,83930ffef23352db664066fa06691faffa08f550e396d3235582e5a6e0850b44,3,stock_session,qualified,331b320370101ec0ab445175,8177,7544,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.987b28f618d66c827519,cn.comp.987b28f618d66c827519.control,cn.pair.15c1689cf6db22f5018b21fc4f34f24e,1a693ba564dc07f794c99d88ef443c266281d9fef760d938c217cab17d931ed1,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_imbalance_persistence,evolutionary_mutation,31415,firstN|raw_1min,13d8b7e2ded2006a54a88b43a8841e2caef489b8347f6c33b00333f32dcc44cc,3,active_bar,qualified,6cbf82386ad5600e93f27e6b,1825,7545,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.e46618bf8fdf0c27dbcd,cn.comp.e46618bf8fdf0c27dbcd.control,cn.pair.e2107b91ef4a2501a368aec78bef1f79,95633177cc78936b12d4929446c54bbd7746b36ad6befae87f04e9d97e89bed9,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_persistence_gate,uct_ucb_structural_search,1729,lagged_daily_context|raw_1min,0ed617ddc893e323e82259e82d30c3c78e80f7ac0f08e459ff77f30c40d54bba,4,active_bar,qualified,7dff7e9f69839147694f4f95,1021,7546,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.d06e50405899d5e54c88,cn.comp.d06e50405899d5e54c88.control,cn.pair.0f2eb194b46f8c8c5e2273cb6208d706,1bc02a229c0e0238f71c659f37a98e3a13ab6907ef81762074d245d5b8542d8d,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_level_interaction,stratified_typed_random,1729,canonical_fundamental_growth,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,4c9b171860bf1d19cc714651,10801,7547,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.9fb47baf610ba884d984,cn.comp.9fb47baf610ba884d984.control,cn.pair.70cdfc53e43f9f70db25641501419460,80b40713c1d2ba76ea1d58efdeb5f2bc0c300c96852ce152bedb2d20631a439b,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_residual,diversity_preserving_cem,2718,canonical_fundamental_shareholder_structure|lagged_daily_context,45beb533ffafd7df32f8c36a25b70f4f1004631b5c249f90d1263a62a8ae3a6e,2,stock_session,qualified,3134d5d9d05db27c3a0f83b6,9499,7548,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.a16fb51f98b074a0e673,cn.comp.a16fb51f98b074a0e673.control,cn.pair.089e5dc42825f28b1482b5037632298f,248ecaaed1ca549291e400220021738e0c76c5e04607dfc406148b5607cca4ba,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_multiscale_relation,diversity_preserving_cem,2718,firstN|raw_1min,822e4465462976fd115a9424d0386d881d757e622d9747f8f8e16799b79f4766,2,active_bar,qualified,85481e56cd51bde41e64e03d,3151,7549,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.1c0d620b1e120d739a48,cn.comp.1c0d620b1e120d739a48.control,cn.pair.80faa61f496f97126f4462d40d56a2fc,4747e0d926c7248be81aba777de6716b54957df712b696578ba00efdf7639824,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_maturity_payload,uct_ucb_structural_search,1729,lagged_daily_context|raw_1min,671b16505a36a348a0c547cdd8e3e0cbbf8c2ca2b072ddfdf4f45e1531a2c02c,4,active_bar,qualified,bada5919bdb5b0d61e82f1bd,625,7550,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.caf5d483f1d03418e516,cn.comp.caf5d483f1d03418e516.control,cn.pair.db53d9814a33d366a8273099a9444099,08555a4f29bc479107282456d8764dc6c69798e2112dea564ce32a56cbce7fde,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.cross_change_interaction,uct_ucb_structural_search,31415,canonical_fundamental_leverage|lagged_daily_context,8fb84fa0c1be99965db3ec4c4d0ed5f8ad3db8a262de1f81822ce4f327f64e10,4,stock_session,qualified,165bef51026f1f3dc16e3e70,10649,7551,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.0b8f09257fa95aae65e9,cn.comp.0b8f09257fa95aae65e9.control,cn.pair.a666e0c75c08609ef8ab7fece8f0a51a,ee597e85f6ffe92f8965b2e045da890d0015479a8b9684cbc589c22daa76b532,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.cross_family_interaction,stratified_typed_random,2718,canonical_fundamental_liquidity_solvency|canonical_fundamental_working_capital,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,b62d55d79e3639b1f4132a22,5009,7552,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.7c6b3916255cf3f712c8,cn.comp.7c6b3916255cf3f712c8.control,cn.pair.137e86eccccfa7672de9ea95e7c31c80,03140fc725859e6d04f830e88532ba5af1e5f5096baed6b1142b58575dcb5495,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_imbalance_persistence,uct_ucb_structural_search,2718,firstN|raw_1min,13d8b7e2ded2006a54a88b43a8841e2caef489b8347f6c33b00333f32dcc44cc,3,active_bar,qualified,5ee105759f9a4bb60ad9395e,2489,7553,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.8683617fd4888f1190fc,cn.comp.8683617fd4888f1190fc.control,cn.pair.45f22250907bea7512479e55685f5315,832bc6adc8f3a8a2fc266016bd06d7f9deb8e66f95c8977caa87c9edbf8034f4,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_maturity_payload,evolutionary_mutation,65537,lagged_daily_context|raw_1min,671b16505a36a348a0c547cdd8e3e0cbbf8c2ca2b072ddfdf4f45e1531a2c02c,4,active_bar,qualified,374fa29df511c76866ce9c5c,537,7554,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.9413ce504cc3d3fea47b,cn.comp.9413ce504cc3d3fea47b.control,cn.pair.dd6c9b14e3f50ce0a270add1c86600a4,87699913e8e165f87f62af8aafcf941edaccbee588fedc26c6d57191cbf3172a,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_level_interaction,stratified_typed_random,1729,canonical_fundamental_cashflow_quality|canonical_fundamental_growth,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,3434ba9986c3af05520a3c3b,4776,7555,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.2778a0fb2b467f256426,cn.comp.2778a0fb2b467f256426.control,cn.pair.d9944053704c0a807d4a801ca70af534,22544887525263f057d82a223b53702572afe207d31f3ee98754d409061fae2a,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_residual,evolutionary_mutation,2718,canonical_fundamental_cashflow_quality|canonical_fundamental_leverage,45beb533ffafd7df32f8c36a25b70f4f1004631b5c249f90d1263a62a8ae3a6e,2,stock_session,qualified,0f97a1bfcaf880e6bdd1f19e,5979,7556,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.c20640a8f935e040a105,cn.comp.c20640a8f935e040a105.control,cn.pair.36ecbd9fd2d32de64a5a5398d4ee91cf,d697f55be3ad9c1fa81677d23185b8434993eca3a61a6037a98925c06a86c784,FIRSTN_PATH,cn.comp.v2.firstn_path.relative_strength_reversal,evolutionary_mutation,65537,firstN|raw_1min,9cc026326ade70944abce2d4ae414569acbd8f8230634e0fba6a2d2f084b597f,4,active_bar,qualified,19ad095c24de965a062309c3,3689,7557,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.8b7c31424fce8539b586,cn.comp.8b7c31424fce8539b586.control,cn.pair.bb3b4164a8f24c3670b642c53e42aa50,1a379dac2c21ce0ad5ac7ffeba1fae3eb07c829530fb8d11f1a7fabbe0134a9d,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_persistence_gate,diversity_preserving_cem,2718,lagged_daily_context|raw_1min,0ed617ddc893e323e82259e82d30c3c78e80f7ac0f08e459ff77f30c40d54bba,4,active_bar,qualified,00a6015382db2c8419cb31ab,911,7558,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.0e0421f85ace75684c74,cn.comp.0e0421f85ace75684c74.control,cn.pair.35e80acfb37acd4dcdfb0caaec8d0cec,85b6a84995c46e9e3bd7991ae91f6c47b481dc207228e44d150384e289a83659,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.slope,stratified_typed_random,2718,canonical_fundamental_growth,cd3e3cd534525f734311df80a950abf993c2c965c35df89423e13ce7bcfabf8f,2,stock_session,qualified,b565dd216a8dfa1ab890956a,5105,7559,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.afa419c32b1e1b52b772,cn.comp.afa419c32b1e1b52b772.control,cn.pair.37a5f7941844792e5813925fe5e6eaa0,adda07705c9c829a270c86f2d514674990b61f931f5332e0b506866a75ad400c,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_ratio,diversity_preserving_cem,65537,lagged_daily_context,83930ffef23352db664066fa06691faffa08f550e396d3235582e5a6e0850b44,3,stock_session,qualified,3d7ead3bc84e20ff8c9e04d3,9922,7560,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.2ba9ac75e5a0f4ec33fc,cn.comp.2ba9ac75e5a0f4ec33fc.control,cn.pair.e637d0a456177e9b1023862954f6601c,4c858467a027c78084ed44ebf4521205aad88173fc3e5aa6fe7bb551b8857a45,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_path_acceleration,evolutionary_mutation,31415,firstN|raw_1min,063da0b08b76e78ff1ebb6b42c5c23a7f434d8e76ebf8b9bc2386f8f6838af79,4,active_bar,qualified,db2950e4c7fb7d69f0a19a68,946,7561,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.3065611775fb9e0da84b,cn.comp.3065611775fb9e0da84b.control,cn.pair.46740095a25997bfda4647b9fae484cd,ad08f1459220131120723bd9049c46da33e5093656c0fd3b7cd40dd841c888fb,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_persistence_gate,diversity_preserving_cem,65537,lagged_daily_context|raw_1min,0ed617ddc893e323e82259e82d30c3c78e80f7ac0f08e459ff77f30c40d54bba,4,active_bar,qualified,2ce27c07cce2865838267b04,1046,7562,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.7d9d47985d7e7c772e60,cn.comp.7d9d47985d7e7c772e60.control,cn.pair.26dbbd3c4a89fe4a3a2b1a5c4085ec36,6d557691d71a6be4780c984c20d6536eeb99f5605706d849261cb94418864459,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.cross_change_interaction,evolutionary_mutation,65537,canonical_fundamental_liquidity_solvency|canonical_fundamental_profitability,8fb84fa0c1be99965db3ec4c4d0ed5f8ad3db8a262de1f81822ce4f327f64e10,4,stock_session,qualified,0139b773d29a864c42c29420,8591,7563,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.f48e6ce180f85af1df3f,cn.comp.f48e6ce180f85af1df3f.control,cn.pair.58c6762787af779553a4ecaa105cb5be,df6e76f8626c61434dd4f5ed03c2d1948534dbe4a42e0d04f3bcac1c0066bf10,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.winsorized_level,stratified_typed_random,2718,lagged_daily_context,8ed1178976898f0baf74c4875f8c86ce0d4b34b4648fc6f460c35ae044087ca4,2,stock_session,qualified,3a92344db4ecc0a7c4f70e2e,6068,7564,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.867be8525d569ed5e4c8,cn.comp.867be8525d569ed5e4c8.control,cn.pair.fd337bfa06bd3b31adaabe7fdcd59ce6,9c684b20db57bce64f60bedcf6b2a9bd02dfd8d41f38a9a28f810d06a6e47aa3,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_path_acceleration,diversity_preserving_cem,65537,firstN|raw_1min,063da0b08b76e78ff1ebb6b42c5c23a7f434d8e76ebf8b9bc2386f8f6838af79,4,active_bar,qualified,45fd6235bef43a4cfa2e2820,2672,7565,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.9cfe4a8c883e096afbeb,cn.comp.9cfe4a8c883e096afbeb.control,cn.pair.4531d4defa536bc231ac1cbb2a2de018,3a3379378f64f2d05aa6170ba8b3708eade3506972ec1e231d1d9bac0eb8c5be,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_conditioned_path,diversity_preserving_cem,1729,lagged_daily_context|raw_1min,d321f3f8416b6f0480bf2c34f4f8b4f94923e4a38b0031a2ed31eb90675a74d4,3,active_bar,qualified,19fe4c73d106bfe82031fa36,148,7566,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.a681950641e33e49ad8e,cn.comp.a681950641e33e49ad8e.control,cn.pair.bdf9f5b138c11a20f271d91a9f406224,f6150afc4e30d7c3ff24f99ec46d84ca8a61fd9c4a8f1f874a4fade60d84975b,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_level_interaction,stratified_typed_random,2718,canonical_fundamental_capital_investment|canonical_fundamental_growth,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,eb392585324585196a0a9fc1,8207,7567,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.3ac7fa323d42b2f3bbca,cn.comp.3ac7fa323d42b2f3bbca.control,cn.pair.5812f47ee0197606dbef6029d2554245,5824a7ad035984888829b2c57062a83e574af87d03205c3d0294cfcfb5719bf2,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_ratio,evolutionary_mutation,31415,canonical_fundamental_working_capital|lagged_daily_context,83930ffef23352db664066fa06691faffa08f550e396d3235582e5a6e0850b44,3,stock_session,qualified,11236c6cb2b44cb4bda48367,6595,7568,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.51be672899dd820d1645,cn.comp.51be672899dd820d1645.control,cn.pair.e9bd0f9890d4ed092ae1220aa1732260,06dfda2e567e8af70c2c7eb395e7bfdaa565685d59a638f5fe42b9ccb915c6fd,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_state_residual,diversity_preserving_cem,31415,firstN|raw_1min,321e7b8f7977129ed792aa70496701e0717111f5ce11de3232c17c24a14d50c6,3,active_bar,qualified,dec07c33ae25b24e55b8665b,1715,7569,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.195c3617e371f0897386,cn.comp.195c3617e371f0897386.control,cn.pair.91dac26c398617483794c1f4bb4b00e9,93aa6958625689638eb657a2874a43d157d6c3d971615ab4fe874785344da5ad,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_transition_response,evolutionary_mutation,1729,lagged_daily_context|raw_1min,8cf695d64a90fe843f3f01842932e2c6f55c56bb4f2de7564c177b5791da4560,4,active_bar,qualified,4e449ba62937d4cb39c3a3fd,71,7570,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.14f068476ec66f1c2fd1,cn.comp.14f068476ec66f1c2fd1.control,cn.pair.883390266fdb5903826b14dc29170f75,cae6e8bc365fd42971482fb55194071720a770f6ef2f2f49c77915a7ee1f3916,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_level_interaction,stratified_typed_random,65537,canonical_fundamental_leverage|lagged_daily_context,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,317f976b64037d573fd5e078,5344,7571,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.dcb5674b8becb130a525,cn.comp.dcb5674b8becb130a525.control,cn.pair.6fddacafce33e2b5592237fb9e895a55,52fe892e4cc5d9d376094736ec922c905b099eb04d5524c3b3e4b72c2f990932,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.fundamental_residual,evolutionary_mutation,31415,lagged_daily_context,45beb533ffafd7df32f8c36a25b70f4f1004631b5c249f90d1263a62a8ae3a6e,2,stock_session,qualified,1b4aa6a091911316a061bcb0,11112,7572,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.e42737f484320178262f,cn.comp.e42737f484320178262f.control,cn.pair.b461350d00d44e225bbd57bdb902f19e,d2c5fd945c5189c05a2b6b7f4340c3b1abbcc945a822dfdb8f0ff442cb762362,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_imbalance_persistence,uct_ucb_structural_search,31415,firstN|raw_1min,13d8b7e2ded2006a54a88b43a8841e2caef489b8347f6c33b00333f32dcc44cc,3,active_bar,qualified,14ebf66f6f436a0cc333004f,1305,7573,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.80a0d92917d25f4ed11b,cn.comp.80a0d92917d25f4ed11b.control,cn.pair.e1564d88a0d3f19c4de67ce7a2078744,77c48fde767bac5d56b56aeeaf798593b55ff23fb54e5f5aafef83865141fc5f,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_maturity_payload,diversity_preserving_cem,1729,lagged_daily_context|raw_1min,671b16505a36a348a0c547cdd8e3e0cbbf8c2ca2b072ddfdf4f45e1531a2c02c,4,active_bar,qualified,fbbfe8020619ed92b0c2efa1,1166,7574,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.576c662bb1c850d9bd5d,cn.comp.576c662bb1c850d9bd5d.control,cn.pair.36ea5e6541db5fdbfddfe0e7ff87482e,a98585a63d15f6267656d648be201482d4826348bd666ab9a518ffa3db05698e,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.slope,evolutionary_mutation,1729,canonical_fundamental_growth,cd3e3cd534525f734311df80a950abf993c2c965c35df89423e13ce7bcfabf8f,2,stock_session,qualified,9dd8d4e0d39ae27074e5e991,7483,7575,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.b1d6c104822a97ebb818,cn.comp.b1d6c104822a97ebb818.control,cn.pair.0521e52c0c385ec281d0052de99a6440,ac6c0f65225f177b8704ae57b8b0cf88eb75c20abb0eb8b2a7530da32899af90,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.cross_family_interaction,evolutionary_mutation,2718,lagged_daily_context,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,14d60635ada00193b220f229,7061,7576,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.85e8bca1c36085869e8b,cn.comp.85e8bca1c36085869e8b.control,cn.pair.c29af7235804f39cf8ebc4c9205741f4,75c622d46393d8785f6203c61263084eac8be63f39ba4cea465557e51404b83a,FIRSTN_PATH,cn.comp.v2.firstn_path.opening_path_liquidity,uct_ucb_structural_search,2718,firstN|raw_1min,7eec5aae9e50ebaf57d963d93d9e8cad04132f7b9c57c83b8cde71c349ca3b07,4,active_bar,qualified,7626a0a0bb2def3bcb458b91,2654,7577,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.d8754c68afd6771f26d6,cn.comp.d8754c68afd6771f26d6.control,cn.pair.85afae7ef61b588defe2966fc1f11c2e,7d1eeaf50c24da48e8940117ea7aa2561aa5c2aee2f793fc89a47cdbcd1a62b0,MARKET_REGIME_CONDITION,cn.comp.v2.market_regime_condition.regime_persistence_gate,evolutionary_mutation,31415,lagged_daily_context|raw_1min,0ed617ddc893e323e82259e82d30c3c78e80f7ac0f08e459ff77f30c40d54bba,4,active_bar,qualified,0f667f4866fd9231d4413f17,2035,7578,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.09bcf47de8f8897b0258,cn.comp.09bcf47de8f8897b0258.control,cn.pair.3cc180c575483e22e9a9383575ffbec0,0251e06a3c311fabe6bf667045af06daf492f9cb65f918f3efc7f3154ff50871,SLOW_TEMPORAL_CHANGE,cn.comp.v2.slow_temporal_change.change_level_interaction,diversity_preserving_cem,1729,canonical_fundamental_growth|canonical_fundamental_working_capital,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,fcf5478a25619c912ccdaaca,4944,7579,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
cn.comp.4160b43e050562b58e86,cn.comp.4160b43e050562b58e86.control,cn.pair.551b678861053f4cc6d429f666c360bd,4742dbdb05caaa0231b6970f9b9328910e30017caa7cf84e7d5d532ea9507283,SLOW_CROSS_SECTIONAL_LEVEL,cn.comp.v2.slow_cross_sectional_level.cross_family_interaction,stratified_typed_random,2718,canonical_fundamental_leverage|lagged_daily_context,378e12ce5680f174133cf570c22028a3dd0fd654734c39a86cc58c10a70ff9d6,3,stock_session,qualified,9385761ea8c7b1bf56a0796f,6793,7580,DETERMINISTIC_ROUTE_AND_BEHAVIOR_STRATIFIED,False
