candidate_id,clock_namespace,signal_coverage_status,finite_count_a,finite_count_b,exact_behavior_identity,cluster_a,cluster_b,clock_cluster_id,behavior_cluster_id
cn.comp.f1ad2620df082773fea5,active_bar,qualified,784,804,227f9f2d32b32c00a3c5d051,3793,3554,4411,4411
cn.comp.f1b5884ac1017df4138b,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f1be98d7968192c8868f,active_bar,qualified,1712,1742,659a20ac31f0f3711ce839d9,1241,4117,4412,4412
cn.comp.f1c4d2e725d0454a865b,active_bar,qualified,1712,1742,374fa29df511c76866ce9c5c,330,519,537,537
cn.comp.f1c8a3eee4221393dd3d,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f1d18bac7c11d0a0871f,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f1d1e919fe023ea6e980,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f1d2863146fbec6b5851,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f1d4b468578098f69af1,active_bar,qualified,1744,1742,51beb4d7b45443944879610f,3794,4118,4413,4413
cn.comp.f1dec01c2208afb0a0d9,active_bar,qualified,1744,1742,2336f4337084878982fe6751,21,21,21,21
cn.comp.f1e62b2c1afbe75d7be1,active_bar,qualified,1744,1742,c6acd0f80aea014b87e0f5af,3636,3942,4219,4219
cn.comp.f1e8aeb725fc44306e52,active_bar,qualified,1680,1742,b61943fe1c1164345ed5dd32,25,25,25,25
cn.comp.f1fc35c74508dcfd66cb,active_bar,qualified,1496,1512,b2566cb2770ff0e2fa3f7610,3795,4119,4414,4414
cn.comp.f20981a46629e93f7c87,active_bar,qualified,1308,1742,8687feebc112ad26c4c05dbb,3796,4120,4415,4415
cn.comp.f210613e2c0b0b29c833,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.f212c726f4cb5bd13f7c,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.f2137938389c55e48254,active_bar,qualified,1744,1742,0a0419183b273492be6a7c61,1284,4,1420,1420
cn.comp.f21473a1063e7e1b96eb,active_bar,qualified,1520,1565,afcab518c1ede1659faaf08a,733,764,787,787
cn.comp.f216903f01c01a1a1f90,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f2169bf14155f6b59dbd,active_bar,qualified,1664,1678,3fc4372773400d18b9841565,440,1466,1521,1521
cn.comp.f225ca9aeabab65f525a,active_bar,qualified,1308,1742,101088940dd80de3a3e30a33,3797,4121,4416,4416
cn.comp.f225d21dde59691ffbbf,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f238b2a54c18bd7b4b89,active_bar,qualified,1744,1742,66118f3f2d0cc773e5509202,3798,4122,4417,4417
cn.comp.f23ee764db13e31749df,active_bar,qualified,1712,1742,a7cd86f239884e412ad46703,35,4123,4418,4418
cn.comp.f240fde8e0c3ddc07728,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.f252b70fa256acbf3755,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f25a6d3a558c78aac504,active_bar,qualified,1744,1742,b06369151aeae57322ab8481,687,2734,2894,2894
cn.comp.f25dd5a2db447cb451bc,active_bar,qualified,1712,1742,0f667f4866fd9231d4413f17,844,1942,2035,2035
cn.comp.f27a240f4d3a0e31b76c,active_bar,qualified,1664,1678,1d59e4f0be22722552ac3029,15,15,15,15
cn.comp.f27b78009f6242fb90fc,active_bar,qualified,1164,1614,053b35be4d958cc91622037c,3799,4124,4419,4419
cn.comp.f28edb9a2bf9ca8da82e,active_bar,qualified,1308,1306,351c6610a55c23aef09e729c,3800,4125,4420,4420
cn.comp.f2a05c818d8279fa93ae,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.f2a21f589820b3605016,active_bar,qualified,1680,1742,872ac68e850945ee80b0caf0,15,15,15,15
cn.comp.f2afa792d25ee7a3360d,active_bar,qualified,1664,1678,1d59e4f0be22722552ac3029,15,15,15,15
cn.comp.f2b093b9555b1c7071a3,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.f2ba3f6bf81d64487b4a,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f2c9643204151d1dbdd6,active_bar,qualified,1744,1742,0a27157065b4a30639f0d06a,44,4126,4421,4421
cn.comp.f2c9dfec00cea9a5ffad,active_bar,qualified,1460,1537,1ff0ae3fd6077e2f963d699b,592,611,631,631
cn.comp.f2ce118df9e55d7046b1,active_bar,qualified,1308,1742,467fd24dc86ad7e99340ccaf,2205,4127,4422,4422
cn.comp.f2d2beab91c60a52c953,active_bar,qualified,1568,1614,2011fa955b6b72ddc2622446,428,4128,4423,4423
cn.comp.f2d58b72eef22749a590,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f2df91a34ef4f126bd31,active_bar,qualified,1744,1742,a3a65cd60929b863d088c7ad,576,595,615,615
cn.comp.f2e0b6c802558a444b8b,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f2e8bbacde8cb984cd9f,active_bar,qualified,1744,1742,9fdb03419eaa08961b731bf9,3801,21,4424,4424
cn.comp.f2ea75636062dd08d5e0,active_bar,qualified,1744,1742,97294e9be4f2845bc2532495,4,4,4,4
cn.comp.f2ec9bbe53d49ec505e1,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f2ed5913265c1a64c51c,active_bar,qualified,1568,1614,957b292c7feaf34e32f41070,258,1776,1855,1855
cn.comp.f2f3baee4ab9e88f0c7d,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f2f5d199490a73db4dbf,active_bar,qualified,1712,1742,68000aa36873afac0262844d,1311,2987,3167,3167
cn.comp.f2f97e400a86b72c0938,active_bar,qualified,1308,1306,88386a6737ef3377ccf6ee6f,3802,4129,4425,4425
cn.comp.f2f9b90a0d7ceff286dd,active_bar,qualified,1493,1528,567670b63eb654144146bfc4,3803,4130,4426,4426
cn.comp.f2fb43c121d309b9b3d6,active_bar,qualified,1308,1306,f2f55e5bb11af3a8dd7778ad,3804,4131,4427,4427
cn.comp.f301ccc5c1ac41f4d259,active_bar,qualified,1680,1742,c4ba750d1cd52a5c90773b29,151,4132,4428,4428
cn.comp.f3079a423ffed2b7d79e,active_bar,qualified,1308,1306,d88088dce8a72b22ed3d761d,3805,356,4429,4429
cn.comp.f31047e338762f53f0d8,active_bar,qualified,1499,1547,fa29a938e8f6b9931df1edad,339,343,351,351
cn.comp.f311644c558d1f1e00b3,active_bar,qualified,1712,1742,073aff2f51c711651091da2f,1739,1876,1960,1960
cn.comp.f31805744e43a081a198,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f3255bd2ce3645e83aa4,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f33248752ce9590dd38a,active_bar,qualified,1274,1282,8f87e1b0b1d9a627d66d5a5c,3806,4133,4430,4430
cn.comp.f33a092ef843531d6f34,active_bar,qualified,1308,1306,fcb9079e81e45a62b540f7bd,3807,4134,4431,4431
cn.comp.f3444693c4b0ed78be9a,active_bar,qualified,1310,1298,648e0f57b4459861cc3bb693,129,129,131,131
cn.comp.f3503ae94d9d5aa7ad5e,active_bar,qualified,1712,1742,6cbd43c27f3649ec1de31fa2,3808,4135,4432,4432
cn.comp.f3648fe7e76eb36d0b26,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.f36bbe28b40d386bf907,active_bar,qualified,1744,1742,4005f01cc7f341738500b040,2881,3116,3307,3307
cn.comp.f371095d341417fbf1a3,active_bar,qualified,1680,1742,8e67d42a34252ff1f68ca496,471,332,495,495
cn.comp.f372ff67b6e5999a2893,active_bar,qualified,1712,1742,a7cd86f239884e412ad46703,35,4123,4418,4418
cn.comp.f374b3ac01d6cb58bb79,active_bar,qualified,1712,1742,4e1479950752b55a62f68138,400,405,416,416
cn.comp.f37a0c84e2557c909791,active_bar,qualified,1744,1742,c370c739c1b0c40e57e8f335,520,3855,4124,4124
cn.comp.f3812950e1ccf4c403b9,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.f39352b7a4d0911b04ee,active_bar,qualified,1664,1678,c0ad24842cfa105b7384784e,1682,1809,1890,1890
cn.comp.f39ba40a10b4d799b49d,active_bar,qualified,1308,1306,8bc4afc9d091ed2a653f8024,3809,4136,4433,4433
cn.comp.f3a1dda19cf6710512e1,active_bar,qualified,1664,1678,37f008ea3506029869ba8115,96,849,874,874
cn.comp.f3aa9fca2af8bd8b118f,active_bar,qualified,1552,1614,132d1ce587e557c769e17701,3810,4137,4434,4434
cn.comp.f3c4a6fa322cf6dac062,active_bar,qualified,1744,1742,2336f4337084878982fe6751,21,21,21,21
cn.comp.f3c54bcf6f30dd1ea80d,active_bar,coverage_limited,0,1189,,0,0,0,0
cn.comp.f3cb26ba8a1b8903dc64,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f3cf82ec19af3aaac685,active_bar,qualified,1680,1742,c3e42bcf31bf941fcbe2e096,2462,2657,2811,2811
cn.comp.f3cfa76af4882263c0dc,active_bar,qualified,1308,1306,ba5e7cc6586a69757e81944c,3811,4138,4435,4435
cn.comp.f3d7d5d877fb7e76685d,active_bar,qualified,1744,1742,cb15d020c8a3dce60bd41a02,21,21,21,21
cn.comp.f3db501f860bba4bb564,active_bar,qualified,1664,1678,98401c29017dd735a3b7c1d9,1559,1674,1742,1742
cn.comp.f3de1ac98efb98cdc4e0,active_bar,qualified,1736,1735,49676616e4f8cfae7119c210,3812,4139,4436,4436
cn.comp.f3e43aa91ab51753bc82,active_bar,qualified,1744,1742,23dcb7a85e20583b858aab23,999,1063,1096,1096
cn.comp.f3e973bb9dd75944abdf,active_bar,qualified,1568,1614,e95b43a3870d31ac2285ce99,391,4140,4437,4437
cn.comp.f3ee0d8d9f32420ba2d0,active_bar,qualified,1744,1742,20b411ba741902f972723935,3813,4141,4438,4438
cn.comp.f407a083549d51de0b80,active_bar,qualified,1180,1210,9b7db3cc881e25647b530697,1094,1166,1204,1204
cn.comp.f408556e518ce06b67fd,active_bar,qualified,833,848,e0c4cef2e9af322cec5871ea,3814,4142,4439,4439
cn.comp.f40d1459a365d7f77212,active_bar,qualified,1744,1742,2be761dc4e1653ef5cec0fd1,3815,4143,4440,4440
cn.comp.f417be0f46cddc4a8588,active_bar,qualified,1664,1678,f9acf3aa2b26eeefe564b91d,3816,4144,4441,4441
cn.comp.f41e03b641c8a02aa179,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f42155d20a08044cafe5,active_bar,qualified,1244,1678,0b545f3a5368b6a71653acae,3817,28,4442,4442
cn.comp.f428dc6b19a354ec5fb1,active_bar,qualified,1568,1614,b55f4ef4b987ef91c9c3d5af,2699,2922,3094,3094
cn.comp.f42bf5c4323bfcc422df,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f42c9017f1521ad3a0a4,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f43edf28e03357580b22,active_bar,qualified,1432,1533,b91248a7aa0a9103f4602735,2587,2806,2969,2969
cn.comp.f44e7624bea994263c70,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f457f910b5ef23f6e30c,active_bar,qualified,1308,1742,b08ebbead57a36bb2ab2abdc,3818,4145,4443,4443
cn.comp.f459b09e081d1038f8b0,active_bar,qualified,1744,1742,319b7542b3d91561f8b2dea1,3819,4146,4444,4444
cn.comp.f46121e656c7ff4c1e3a,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f46e82b4f096afec5e6f,active_bar,qualified,1712,1742,ffc629a977a426ce063453c6,3820,4147,4445,4445
cn.comp.f47874c062cc7a444c07,active_bar,qualified,1744,1742,eac39ff3ad16b2359dd6347f,3821,4148,4446,4446
cn.comp.f482c83a5bf5d2c28fc0,active_bar,qualified,1712,1742,374fa29df511c76866ce9c5c,330,519,537,537
cn.comp.f488ac1cc6141ca2f1b7,active_bar,qualified,1744,1742,753d299d0d53cc144172f3e4,34,3548,3782,3782
cn.comp.f48f1ec2309f24781896,active_bar,qualified,1744,1742,fd6e1bfcd5c35bd1b974587a,3822,4149,4447,4447
cn.comp.f48f550fc489976e3d9c,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f48ff463278d4dc2f215,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f496c7d42c632d64b953,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f497f943d695f26929c2,active_bar,qualified,1680,1742,cd7b7da5d332cca148f5a9f5,484,1135,1170,1170
cn.comp.f49bfedb688cf677b27f,active_bar,qualified,1568,1614,3d8a639a88eb5a90cd8e276f,3823,4150,4448,4448
cn.comp.f4b76fd278655255ec65,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.f4c365c90bd0893e60aa,active_bar,qualified,1648,1678,37104048af73eb6535d772a3,3824,4151,4449,4449
cn.comp.f4d1937b24d03e803be2,active_bar,qualified,1744,1742,eb29af888cf5119751570dbe,3825,4152,4450,4450
cn.comp.f4d60d026c08ad2928d7,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.f4ea17093b0d68f41208,active_bar,qualified,1744,1742,20b411ba741902f972723935,3813,4141,4438,4438
cn.comp.f4fd9d095beabdef80f9,active_bar,qualified,1744,1742,4130017cb4a10863644f279f,2816,3046,3232,3232
cn.comp.f503b103a41b09218957,active_bar,qualified,1712,1742,098ac938a723b304d2a9918e,15,15,15,15
cn.comp.f5057e21bf6f7167e533,active_bar,qualified,1308,1742,d9f6a170a0f4a26b51d94020,3826,4153,4451,4451
cn.comp.f50fe0f765d4cee04406,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.f51171ab3b2bf7c92418,active_bar,qualified,1568,1614,f6b20e321891dff67f362333,300,302,308,308
cn.comp.f51b391c298aad1feb4c,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f52085a6aaa08dc4552b,active_bar,qualified,1568,1614,e303c2d691775da377628f63,2385,72,2724,2724
cn.comp.f520f2d2cb060afdacdc,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f52585fd337f8e402908,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f525bbfa0b705853896a,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f52c0637ce404302ec4d,active_bar,qualified,1308,1742,139c84119b0f635b3d2478e8,3827,4154,4452,4452
cn.comp.f534755bd7bf8ca89156,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f5372c477eaf7b407fec,active_bar,qualified,1696,1742,7e356da4a36a0e860294d9a2,1686,1813,1895,1895
cn.comp.f54046fa726c3595071d,active_bar,qualified,1744,1742,eecfcb87d6d84e91945b24a6,21,21,21,21
cn.comp.f5429d405c801d2b28de,active_bar,qualified,1744,1742,c9648f0c51128b04df144f69,3474,180,4029,4029
cn.comp.f54468a7b01e7b76ce5d,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f54fcff7292b808fdf18,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f5550545d823262a93f6,active_bar,qualified,1648,1678,b4de212a03ec7e03c08bb3ae,3828,4155,4453,4453
cn.comp.f5633e15de2c0fda44fc,active_bar,qualified,797,812,71b48ee526ecb6518ee86caf,2454,4156,4454,4454
cn.comp.f5661c10d0e69bf7050b,active_bar,qualified,1496,1512,a40773177b5057017912e250,3829,4157,4455,4455
cn.comp.f56921d8d00b7e8a448b,active_bar,qualified,1308,1306,26a2602338122cdda55ee93d,3830,1225,4456,4456
cn.comp.f56d3a1200f25ec704b0,active_bar,qualified,1664,1678,9fba138894a8c3d9cce65179,45,93,94,94
cn.comp.f57df761fececa9f619e,active_bar,qualified,1308,1306,d9b3481bea81919d43e5f23e,3831,4158,4457,4457
cn.comp.f58579cc02fca0ce7c07,active_bar,qualified,1244,1678,2c45fbc2c54a1b9f7ca548d8,3832,4159,4458,4458
cn.comp.f58de7ad7af41e6879a5,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f5a1fcd00e4fb8fd6441,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f5a80995a91fe0460c45,active_bar,qualified,1641,1671,41bf3eb2037dbe65116285cb,328,330,338,338
cn.comp.f5aa9ab564d03dcd7cc6,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.f5b4e707f9bf49a4092b,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f5c0c761f2e2b708d30d,active_bar,qualified,1164,1210,08cae7f9fbcb80b26e93f329,2522,4160,4459,4459
cn.comp.f5c864d1c3e9f69a4b0d,active_bar,qualified,1744,1742,529ef97616863f27c2a5f985,3833,4161,4460,4460
cn.comp.f5cd12af26434f801855,active_bar,qualified,1680,1742,40f56070d7fa65c74475d4b6,1,562,582,582
cn.comp.f5cdfb9548252fabee9e,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f5d1a930be3a48b294e5,active_bar,qualified,1744,1742,1a6ccec9bd479af86203005a,3834,4162,4461,4461
cn.comp.f5d7b992bdf6d1f83944,active_bar,qualified,1568,1614,4d7ccca2ea734e9433938284,2116,2287,2402,2402
cn.comp.f5dda08231bc46106514,active_bar,qualified,1744,1742,d52c55daf4baa73048f311e2,399,404,415,415
cn.comp.f5deaa7f2e9a1d100e7e,active_bar,qualified,1568,1614,957b292c7feaf34e32f41070,258,1776,1855,1855
cn.comp.f5e17f7b5214c0f7e174,active_bar,qualified,1308,1306,07ccbbcce299b8f8e4011b25,3835,4163,4462,4462
cn.comp.f5f0d5a69e1602f946b2,active_bar,qualified,1664,1678,9fba138894a8c3d9cce65179,45,93,94,94
cn.comp.f5f42be1948f4b61fabf,active_bar,qualified,1744,1742,53d10593a853da954ba7e2ea,3836,4164,4463,4463
cn.comp.f5f489bf46eb96d4b03a,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f5f52d9bbe7359e5773a,active_bar,qualified,1352,1278,91a2a7ee3d69578c9c1c29ac,3837,1610,4464,4464
cn.comp.f5f6baa119d17a8a5a58,active_bar,qualified,1480,1606,ff2921791afb4f9e88b1b2f7,3838,4165,4465,4465
cn.comp.f5ffa14b4464d1347775,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f604b721f9cf1c37c858,active_bar,qualified,1712,1742,1a29084d52de758caf50d15c,3839,4166,4466,4466
cn.comp.f60cfa7ab7ff94457439,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f61aa71453cc94c196a5,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f61b648828c3357c00b2,active_bar,qualified,1744,1742,4b64df97e6608940d550ea50,3840,4167,4467,4467
cn.comp.f61db2137003e7436d66,active_bar,qualified,1194,1631,448dac004a3966a04d4cb7fd,3841,4168,4468,4468
cn.comp.f61e602b3fa44eeaa46e,active_bar,qualified,1744,1742,72fe026317926d624885960d,3842,4169,4469,4469
cn.comp.f62e85a6f1d387d70c44,active_bar,qualified,1744,1742,a2c426b464f295639abaf76d,3715,4030,4313,4313
cn.comp.f62efb8fdd3bdbf6e22d,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f63abcd70c2cc7a7851c,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f644fed76d62f1959508,active_bar,qualified,1308,1742,d6623a5b7756f221d0934a41,1976,4170,4470,4470
cn.comp.f64af5c42ac6a2b22922,active_bar,qualified,1308,1742,e5119890a5764a772d60c531,3843,4171,4471,4471
cn.comp.f64d6762651b5fbd6060,active_bar,qualified,1672,1671,ed4ab1e4c62ee22946b607d6,21,21,21,21
cn.comp.f6574a83fcfa9faca8c6,active_bar,qualified,1308,1306,b029b8aa711364349c86f7d2,3844,4172,4472,4472
cn.comp.f65be22aee335f0f2d73,active_bar,qualified,1520,1566,9457eca6b4b1a5846f91e178,3845,105,4473,4473
cn.comp.f664c35303725aea7d59,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f667496f42417bdd51cb,active_bar,coverage_limited,0,1168,,0,0,0,0
cn.comp.f668d727a511ac47b9e4,active_bar,qualified,1260,1742,25840f3f799920b1197d3c36,1959,4173,4474,4474
cn.comp.f672ceb4c9b7d07f562f,active_bar,qualified,1625,1631,33c94e09521e5a98d26e049d,53,52,53,53
cn.comp.f676949422b1d6a6b019,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f679d3e77e45922716b1,active_bar,qualified,1744,1742,8d9755d6417a75a7419a50d9,2366,2564,2701,2701
cn.comp.f67ccd02b0a20ef596e8,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f67ceb9c9388e0c01a84,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.f68375675a55449c344b,active_bar,qualified,1664,1678,e288afcf5cdf369efa80bb44,96,768,791,791
cn.comp.f686871f3e5e91a7e326,active_bar,qualified,1744,1742,0480c02dda1e1d744d1ce7a0,2149,2332,2450,2450
cn.comp.f68817daf3374b6c8112,active_bar,qualified,1744,1742,2d8916591273796be8480e6c,80,80,81,81
cn.comp.f68d743e8022a23bafec,active_bar,qualified,1568,1614,83fa81dce154df64a8f85b9a,72,72,73,73
cn.comp.f69c6531f2d70c606ab1,active_bar,qualified,1095,1093,a7ebdebd6f1da62825dae71d,3846,4174,4475,4475
cn.comp.f69e1f686a751a8c68df,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.f6a097cfabfe0484f6ab,active_bar,qualified,1680,1742,872ac68e850945ee80b0caf0,15,15,15,15
cn.comp.f6a2b9cb0d00d17dec93,active_bar,qualified,1680,1742,a641cc64be30b53b6195bc06,743,42,798,798
cn.comp.f6a3201e261cf3f0b8d7,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f6a8e40d9fdd40692331,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f6a92c0b7c1048970acb,active_bar,qualified,1308,1306,2aa6393e652394b83d2c75f1,3847,4175,4476,4476
cn.comp.f6acd5845b9c79dfd9f6,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f6b0e9bb36f08d1507ef,active_bar,qualified,1568,1614,7894e23e48c67f391e84204f,627,2700,2858,2858
cn.comp.f6b400b13ebb68e1a728,active_bar,qualified,1744,1742,50d9b4d626708f5eeda0865f,489,496,513,513
cn.comp.f6b731db484a2bd81a15,active_bar,qualified,1680,1742,68ba4ddc17a88c3a6a0bc864,42,42,42,42
cn.comp.f6b942d2c510bca6cc90,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f6ba7b98745f7cf92a2c,active_bar,qualified,1744,1742,eecfcb87d6d84e91945b24a6,21,21,21,21
cn.comp.f6bafaff31450b287481,active_bar,qualified,1744,1742,0a8cedd05406284d347544d3,1455,1557,1619,1619
cn.comp.f6c12098665cbb34f1c0,active_bar,qualified,1102,1134,b96ad5efc7286b131f5ed6a7,305,902,931,931
cn.comp.f6ccbaa2178d8f9fbb91,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f6d002ebb78713503c97,active_bar,qualified,1744,1742,2201cb209891ad6b44f36962,21,21,21,21
cn.comp.f6d03db8979ee1e36b64,active_bar,qualified,1672,1671,9c60a6b89dab5b1ae002a109,13,13,13,13
cn.comp.f6d72a92d1d3926c93ef,active_bar,qualified,1744,1742,2336f4337084878982fe6751,21,21,21,21
cn.comp.f6d94b4ee93070df65eb,active_bar,qualified,1568,1614,72bdb8f16bd29132e7ad2af6,121,15,123,123
cn.comp.f6da3580bcfe349b2fe2,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.f6e56c085fd0f57591b2,active_bar,qualified,1598,1586,8630936df0f330b628ee7d3e,3848,4176,4477,4477
cn.comp.f6e7ab8bd88510e8c3e2,active_bar,qualified,1744,1742,da3dbc5e9a6314b0f3477bdf,3849,1224,4478,4478
cn.comp.f6e9f56e1f5f156829e3,active_bar,qualified,1744,1742,18e5b4e2cee1216159088593,3080,3333,3550,3550
cn.comp.f6f17a27ba7b867c98f1,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f6f85b69dcb7416fe959,active_bar,qualified,619,633,3bf08f2055b30f7e763a16f3,3850,4177,4479,4479
cn.comp.f704edc4c84b6fde6811,active_bar,qualified,1568,1614,82c1f18856849213c6e3add0,3851,25,4480,4480
cn.comp.f70fdc8913837c21e293,active_bar,qualified,966,957,3d050f0d951610ae4a26682c,3852,4178,4481,4481
cn.comp.f71da823b48b6a7bd051,active_bar,qualified,1744,1742,29ccde1fc2de414a139fb4be,3853,4179,4482,4482
cn.comp.f721f926984bf8441952,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f723ff4b1cea018fcdf5,active_bar,qualified,1664,1678,bcda15df209a3f3e0cf41946,3403,3699,3949,3949
cn.comp.f726d46a36119015254e,active_bar,qualified,1664,1678,1d59e4f0be22722552ac3029,15,15,15,15
cn.comp.f7291e947852ae076c6f,active_bar,coverage_limited,0,1168,,0,0,0,0
cn.comp.f72fe351929a15ee06b5,active_bar,qualified,1292,1306,71cd5a9163f54815802228a2,3854,4180,4483,4483
cn.comp.f73097b4b2a5e2b6976b,active_bar,qualified,1744,1742,c82a385f671b05764d816282,15,15,15,15
cn.comp.f738290adf5d680e8a9a,active_bar,qualified,1194,1204,676e6a58aa20de68efe47e7d,3659,4181,4484,4484
cn.comp.f7389ba38e8d893b8ca3,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f73cb9a8caeb236e4e07,active_bar,qualified,1744,1742,f1478488b5a30404045f2c27,3855,4182,4485,4485
cn.comp.f73e2e721166ea1d7900,active_bar,qualified,1308,1306,b84f5d954d9c2da743919432,616,1873,1957,1957
cn.comp.f7406676ace7ed3b9bbf,active_bar,qualified,1712,1742,920e35a2525245f1a427373a,3471,3767,4026,4026
cn.comp.f740bce626351aadccf9,active_bar,qualified,1568,1614,231698018651c4993ebeccf4,1336,3198,3401,3401
cn.comp.f7433edfcc99dc23bb8a,active_bar,qualified,1180,1210,c599920fe4b758327ca50b8f,157,3162,3357,3357
cn.comp.f744b4511919a7d9da88,active_bar,qualified,1308,1742,42ea9c00c2e28c365617ee2f,3856,4183,4486,4486
cn.comp.f749b6808d906e2f8388,active_bar,qualified,1308,1306,5b2283aad400ae72824bc772,3857,4184,4487,4487
cn.comp.f75343fc6afadc370a29,active_bar,qualified,1162,1604,165d3631eaf29244d15fc871,3858,4185,4488,4488
cn.comp.f754026ba7c9d7455695,active_bar,qualified,1308,1742,32230e460e2725c7ff9b1ed5,1838,4186,4489,4489
cn.comp.f75c95b063eed8295e65,active_bar,qualified,1664,1678,0cdf1bfc058e4fcd5bab1326,284,286,291,291
cn.comp.f75fcb7a4595242fe3c0,active_bar,qualified,1664,1678,fbbfe8020619ed92b0c2efa1,1063,1131,1166,1166
cn.comp.f76b5b9d781749420199,active_bar,qualified,1180,1210,1cecc3c4298d48a27708a71f,157,2480,2610,2610
cn.comp.f77251460a29f465eb33,active_bar,qualified,1308,1742,79813d8bcc7b643bccf60bec,3859,4187,4490,4490
cn.comp.f775698ff27dc36718a5,active_bar,coverage_limited,0,0,,0,0,0,0
cn.comp.f7765dffd15bef62406b,active_bar,qualified,1744,1742,3057dcc3d98220ae1cf042dc,3860,4188,4491,4491
cn.comp.f77f39c14d202061f62c,active_bar,qualified,1244,1678,390c31f5dec7e1de6dd037c4,3861,4189,4492,4492
